Vendor ID	Vendor	Factory ID	Factory Name	Factory Status	Factory Address 1	Factory Address 2	Factory City	Factory State-province	Factory Country	Activity Type	S: Date	Rating	Transparency
8244	Valentine USA Inc - Lane Bryant	4595	Huaian Junhao Garment Ltd	Active	"Industrial Zone, Hebei Road"	"Wanji Town, Hongze County"	Jiangsu		China	Follow-up 2  AGS Lisa Hou	1/9/2017	C	1
10884	Velrose Lingerie - Catherines	3994	Solo Noi Sa De Cv	Active	16 S/N x 39 y 41 Tab Rustico	Col. San Antonio	Hunuacma	Yucatan	Mexico	Initial ELEVATE	6/27/2017	C	1
9016	Vesture Group Inc. - Dressbarn	4989	Changzhou Qingqing Knitted Factory	Active	"Zhiqian Town, Jintan City"		Jintan	Jiangsu	China	Initial ELEVATE	4/13/2016	C	2
73793	Vesture Group Inc. - Justice	1903	"Kaiping Miller Apparel Co., Ltd."	Active	"Block B5, B6, Xinmei Industrial Zone"	"No. 19 Meihua Road, Shagong"	Kaiping	Guagndong	China	Follow-up 1 ELEVATE	3/23/2017	C	1
996799	"Vision Land Co., Ltd. - Dressbarn"	3736	Pt. Vision Land Semarang	Active	"Jl. Soekarno Hatta Km 26, Kelurahan Karangjati, Kecamatan Bergas, Kabupaten Semarang 50552"		Semarang	Semarang	Indonesia	Annual ELEVATE	3/16/2017	C	1
996799	"Vision Land Co., Ltd. - Dressbarn"	5329	PT. Visionland Global Apparel	Active	"JL. Raya Beusi Tagal Aren-Blok Tetelar Sagandu, Desa Tegal Aren"	Kecamatan Ligung	Kabupaten Majalengka	Jawa Barat	Indonesia	Initial ELEVATE	3/2/2017	C	1
70045	Vogue & Mercantile Ltd. (AGSHK)	1510	Wah Yue (Zhong Shan) Apparel Inc	Active	"Torch Development Zone of Zhong Shan, Sha Bin"		Zhongshan	Guangdong	China	Annual AGS Lisa Hou	6/8/2017	C	1
88643	Volar Fashion LLC - Maurices	4073	"Zhejiang Zhongqiu Shoes Co., Ltd."	Active	No. 8 Fugui Road	Ouhai Sanxi Industrial	Wenzhou	Zhejiang	China	Initial BSI	7/17/2017	~Empty	1
88643	Volar Fashion LLC - Maurices	3800	Zhenye Plastic Factory	Active	Zhenye Plastic Factory Chaozhou Development Zone Chaozhou Haigway		Chaozhou	Guangdong	China	Annual ELEVATE	8/5/2015	B	1
9072	"Volumecocomo Apparel, Inc. - Dressbarn"	5307	"Cocovol Apparel (Cambodia) Inc, Branch-2"	Active	"#3,Phum Prey Pring Tbong"	"Sangkat Choam Chao, Khan Por sen chey"	Phnom Penh	Phnom Penh	Cambodia	Initial AGS Carly Graves	1/18/2017	C	1
9967	Weaver Apparel - Dressbarn	3971	Ho Guom Garment Joint Stock Company (Hung Yen Branch)	Active	KM22 highway 5 ban yen nhan		Hung Yen		Vietnam	Annual ELEVATE	10/11/2016	C	2
9967	Weaver Apparel - Dressbarn	3798	Huu Hoang Garment	Active	288 Le Van Luong	Tan Hung District	Ho Chi Minh	"District 7, Hcm City"	Vietnam	Annual BSI	11/2/2015	~Empty	1
9967	Weaver Apparel - Dressbarn	4862	"Phu Hung Trading Co., Ltd"	Active	"Gao Nam Hamlet, Ho Tung Mau Village"	An Thi District	Hung Yen		Vietnam	Follow-up 1 ELEVATE	4/20/2017	D	2
154089	Weaver Apparel - Maurices	3971	Ho Guom Garment Joint Stock Company (Hung Yen Branch)	Active	KM22 highway 5 ban yen nhan		Hung Yen		Vietnam	Annual ELEVATE	10/11/2016	C	2
154089	Weaver Apparel - Maurices	4862	"Phu Hung Trading Co., Ltd"	Active	"Gao Nam Hamlet, Ho Tung Mau Village"	An Thi District	Hung Yen		Vietnam	Follow-up 1 ELEVATE	4/20/2017	D	2
996517	Welson Trading Ltd. - Dressbarn	3456	"Huidong Weisheng Garment Co., Ltd."	Active	"Area 9, Taiyangao Industry City"	Huidong	Huizhou	Guangdong	China	Annual ELEVATE	6/5/2017	B	1
4878	Westport Corporation - Dressbarn	5192	Kai Sheng Enterprise Corp	Active	"F Zone, No. 18, Da Shan Wei Street, Shi Shui Lou Village"	Qiao Tou Town	Dongguan	Guangdong	China	Annual ELEVATE	7/27/2016	C	1
91459	"Wild Horses Apparel, LLC - Justice"	4324	"Jiangsu Jiede Textile & Garment Co., Ltd"	Active	"RD Beihai, Binghai Industry Zone"	 Qidong Economic Development Area	Nantong	Jiangsu	China	Follow-up 2 ELEVATE	4/26/2016	C	1
996479	Wiseknit Factory Limited - Dressbarn	3745	Huiyi Knitwear Huizhou Co. Ltd	Active	"Shi Tang Pu, Shatian Town, Huiyang"		Huizhou	Guangdong	China	Annual ELEVATE	3/17/2017	C	1
139782	"Workers For Freedom USA, Inc - Maurices"	4869	"Huangshan Tongyuan Garments Co., Ltd."	Active	Yongxing Secondary Road		Huangshan	Anhui	China	Annual ELEVATE	8/1/2016	C	1
139782	"Workers For Freedom USA, Inc - Maurices"	4565	Jiangsu Jiyang Garments Co.Ltd.	Active	Jinhu county economic development zone in		Huaian	Jiangsu	China	Follow-up 1 AGS Leah Socker	1/12/2016	B	1
139782	"Workers For Freedom USA, Inc - Maurices"	3885	"Jiangyin Dinghe Textile Co., Ltd"	Active	No. 42 Songwentou Road	Yunting Town	Jiangyin	Jiangsu	China	Follow-up 1 ELEVATE	7/7/2015	C	1
67926	"Yancheng Irid Garment Co.,Ltd (AGSHK)"	2745	"Yancheng Irid Garment Co.,Ltd"	Active	"No.65 South Wengang Road, South Zone"		Yancheng	Jiangsu	China	Annual AGS Lisa Hou	4/11/2017	B	1
155575	"Yantai Yaqi Textile Co., Ltd. (AGSSH)"	5502	Ganzhou Huaxin Knitting Co Ltd	Active	"Road 4, Industrial Park, Yudu Country"		Ganzhou	Jiangxi	China	Initial AGS Lisa Hou	7/4/2017	C	1
155575	"Yantai Yaqi Textile Co., Ltd. (AGSSH)"	2136	"Yantai Yaqi Textile Co.,Ltd"	Active	"No 18 Nanjing Road,Haiyang Industrial District"		Haiyang	Shandong	China	Annual ELEVATE	7/28/2016	C	1
996400	"Yee Tung Garment Co., Ltd - Dressbarn"	3748	"Langham Garment Co., Ltd"	Active	"Lot 21&24, 6TH Street"	"Trang Bang Industrial Zone, Trang Bang District"	Ho Chi Minh	Tay Ninh	Vietnam	Annual ELEVATE	4/11/2017	C	1
9753	"Young Bae Fashions, Inc. - Dressbarn"	4121	Young Bae Fashions INC	Active	4811 HAMPTON ST		Vernon	California	USA	Annual BSI	9/12/2016	~Empty	1
77127	"Yoyo Lip Gloss, Inc - Justice"	3476	Wanli Daily Cosmetics Factory	Active	"Industrial District, Pengfa Road, Waisha, Longhu"		Shantou	Guangdong	China	X_Initial AGS Rachel Hoffman	9/18/2015	C	1
77127	"Yoyo Lip Gloss, Inc - Justice"	3175	"Xiamen Royaltech Packaging Co., Ltd."	Active	"No. 69, Xi Fu Road"	Tong'an District	Xiamen	Fujian	China	Annual BSI	3/15/2016	~Empty	1
77127	"Yoyo Lip Gloss, Inc - Justice"	5479	Zhejiang Sunrise High Tech New Material Co Ltd	Active	"No.580 Lingxu Second Road,"	"Binhai Economic Development Zone,"	Cixi	Zhejiang	China	Initial ELEVATE	6/28/2017	C	1
3000	"Yuen Fung Gmt Mfg Co., Ltd. (AGSHK)"	5386	Kai Ping Long Zhen Garment Co Ltd	Active	"NO.1 Beijiao Road, Baihe Town"		Kaiping	Guangdong	China	Initial AGS Lisa Hou	4/12/2017	C	1
3000	"Yuen Fung Gmt Mfg Co., Ltd. (AGSHK)"	1085	"Taishan Santos Garment Mfg. Co., Ltd"	Active	Sanba Industrial Development District	Baisha Town	Taishan	Guangdong	China	Annual AGS Lisa Hou	12/13/2016	C	1
9872	ZG Apparel Group LLC - Dressbarn	3832	Apple Fashion Co. Ltd	Active	"#9A, Lot 5, TTN 25 Street, Tan Thoi Nhat Ward, District 12"		Ho Chi Minh		Vietnam	Annual ELEVATE	7/11/2017	C	1
9872	ZG Apparel Group LLC - Dressbarn	4904	"Dang Gia Phu Garment Co., Ltd."	Active	"330/48 Hamlet 1, Nhi Ninh Commine"	Hoc Mon District	Ho Chi Minh		Vietnam	Annual AGS Leah Socker	7/12/2017	C	3
9872	ZG Apparel Group LLC - Dressbarn	5119	Now Vina Co Ltd	Active	Lot 6 Phu Loc Commune		Phu Ninh	Phu Tho	Vietnam	Initial BSI	7/11/2016	~Empty	1
91419	ZG Apparel Group LLC - Lane Bryant	3832	Apple Fashion Co. Ltd	Active	"#9A, Lot 5, TTN 25 Street, Tan Thoi Nhat Ward, District 12"		Ho Chi Minh		Vietnam	Annual ELEVATE	7/11/2017	C	1
91419	ZG Apparel Group LLC - Lane Bryant	4904	"Dang Gia Phu Garment Co., Ltd."	Active	"330/48 Hamlet 1, Nhi Ninh Commine"	Hoc Mon District	Ho Chi Minh		Vietnam	Annual AGS Leah Socker	7/12/2017	C	3
91419	ZG Apparel Group LLC - Lane Bryant	4302	Hung Yen Garment Corporation - JSC	Active	No.8 Bach Dang Street	Minh Khai Ward	(none)	Hung Yen Province	Vietnam	Annual ELEVATE	3/30/2017	D	4
91419	ZG Apparel Group LLC - Lane Bryant	5119	Now Vina Co Ltd	Active	Lot 6 Phu Loc Commune		Phu Ninh	Phu Tho	Vietnam	Initial BSI	7/11/2016	~Empty	1
996656	"Zhejiang Charm Winner Garments Co., Ltd - Dressbarn"	3789	Zhejiang Charm Winner Garments Co. Ltd.	Active	No. 23 Yuexing Road	Paitou Town	Zhuji	Zhejiang	China	Initial ELEVATE	3/22/2017	C	2
76816	"Zhejiang Huinongsi Knitting Underwear Co.,Ltd. (AGSHK)"	2908	"Zhejiang Huinongsi Knitting Underwear Co.,Ltd"	Active	Qijiguang Road538#	Economic Development Zone	Yiwu	Zhejiang	China	Annual AGS Lisa Hou	7/11/2016	C	2
141850	"Zhejiang Sanyuan Holding Co.,Ltd (AGSHK)"	3968	"Beyond(Hangzhou)Apparel Manufacturing Co.,Ltd"	Active	"No.139 Ningshui Rd,Xiaoshan"		Hangzhou	Zhejiang	China	Annual ELEVATE	6/16/2016	C	1
141850	"Zhejiang Sanyuan Holding Co.,Ltd (AGSHK)"	5331	"Luzhou Gowin Textile & Garment Co., Ltd"	Active	"Hejiang Town, Lingang Industrial zone"	hejiang county	Luzhou	Sichuan	China	Initial AGS Lisa Hou	1/9/2017	C	1
91370	"Zigi USA, LLC - Justice"	4981	"Fujian Province Yongsheng Footwear Co., Ltd."	Active	"Guohuang Town, Hanjiang Zone"		Putian	Fujian	China	X_Initial AGS Rachel Hoffman	3/8/2016	B	1
91370	"Zigi USA, LLC - Justice"	2322	"Putian Newsun Footwear & Clothing Co., Ltd"	Active	"Liyuan Industrial Area, Lihan Road"	Licheng Borough	Putian	Fujian	China	Follow-up 1 ELEVATE	9/5/2016	C	1
9888	Zinntex LLC - Dressbarn	4827	"Henan Guotai Hengguang Apparel Co., Ltd."	Active	"999 Ping Qiao Avenue, Industry Cluster"	PingQiao Industrial Park	Xinyang	Henan	China	Annual AGS Lisa Hou	6/12/2017	C	1
9888	Zinntex LLC - Dressbarn	5338	"Zhejiang Bowin Garment Co., LTD"	Active	NO. 701 North Jinxing Street	Wucheng Area	Jinhua	Zhejiang	China	Initial ELEVATE	2/14/2017	C	2
91380	Zinntex LLC (AGSHK)	4827	"Henan Guotai Hengguang Apparel Co., Ltd."	Active	"999 Ping Qiao Avenue, Industry Cluster"	PingQiao Industrial Park	Xinyang	Henan	China	Annual AGS Lisa Hou	6/12/2017	C	1
91380	Zinntex LLC (AGSHK)	5338	"Zhejiang Bowin Garment Co., LTD"	Active	NO. 701 North Jinxing Street	Wucheng Area	Jinhua	Zhejiang	China	Initial ELEVATE	2/14/2017	C	2
91295	ZZ Fashion Corp - Lane Bryant	4864	"Hangzhou Min Yi H Fashion Co., Ltd."	Active	Guoqing Village Kanshan Town	Xiaoshan District	Hangzhou	Zhejiang	China	Follow-up 1 AGS Leah Socker	12/27/2016	D	4
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
